Filename,EventNum,GT ICs,GT FOs,IMU ICs,IMU FOs,GTStrideTime,IMUStrideTime,GTStanceTime,IMUStanceTime,GTSwingTime,IMUSwingTime
TF_16_0029.c3d,Event3,329.0,382.0,341.0,383.0,102.0,87.0,53.0,42.0,49.0,45.0
TF_16_0029.c3d,Event4,375.0,440.0,382.0,439.0,113.0,117.0,65.0,57.0,48.0,60.0
TF_16_0029.c3d,Event5,431.0,497.0,428.0,516.0,110.0,112.0,66.0,88.0,44.0,24.0
TF_16_0030.c3d,Event3,312.0,373.0,321.0,379.0,106.0,97.0,61.0,58.0,45.0,39.0
TF_16_0030.c3d,Event4,365.0,427.0,367.0,438.0,114.0,109.0,62.0,71.0,52.0,38.0
TF_16_0030.c3d,Event5,418.0,490.0,418.0,485.0,113.0,112.0,72.0,67.0,41.0,45.0
TF_16_0030.c3d,Event6,479.0,544.0,476.0,541.0,107.0,109.0,65.0,65.0,42.0,44.0
TF_17_0027.c3d,Event3,409.0,462.0,403.0,461.0,99.0,100.0,53.0,58.0,46.0,42.0
TF_17_0027.c3d,Event4,455.0,513.0,454.0,512.0,99.0,99.0,58.0,58.0,41.0,41.0
TF_17_0027.c3d,Event5,508.0,567.0,503.0,566.0,101.0,105.0,59.0,63.0,42.0,42.0
TF_17_0027.c3d,Event6,554.0,614.0,553.0,618.0,111.0,110.0,60.0,65.0,51.0,45.0
TF_17_0028.c3d,Event3,399.0,453.0,395.0,454.0,95.0,99.0,54.0,59.0,41.0,40.0
TF_17_0028.c3d,Event4,443.0,502.0,443.0,503.0,97.0,99.0,59.0,60.0,38.0,39.0
TF_17_0028.c3d,Event5,494.0,552.0,494.0,553.0,101.0,100.0,58.0,59.0,43.0,41.0
TF_17_0028.c3d,Event6,540.0,602.0,542.0,606.0,108.0,106.0,62.0,64.0,46.0,42.0
TF_17_0029.c3d,Event2,301.0,360.0,302.0,361.0,96.0,99.0,59.0,59.0,37.0,40.0
TF_17_0029.c3d,Event3,353.0,407.0,352.0,411.0,94.0,110.0,54.0,59.0,40.0,51.0
TF_17_0029.c3d,Event4,397.0,461.0,401.0,480.0,106.0,106.0,64.0,79.0,42.0,27.0
TF_17_0029.c3d,Event5,447.0,515.0,462.0,516.0,109.0,95.0,68.0,54.0,41.0,41.0
TF_17_0029.c3d,Event6,503.0,562.0,507.0,564.0,109.0,106.0,59.0,57.0,50.0,49.0
TF_18_0030.c3d,Event3,399.0,453.0,403.0,,104.0,104.0,54.0,,50.0,
TF_18_0030.c3d,Event4,447.0,509.0,457.0,516.0,110.0,104.0,62.0,59.0,48.0,45.0
TF_18_0030.c3d,Event5,503.0,562.0,507.0,571.0,108.0,109.0,59.0,64.0,49.0,45.0
TF_18_0031.c3d,Event2,283.0,338.0,282.0,341.0,93.0,101.0,55.0,59.0,38.0,42.0
TF_18_0031.c3d,Event3,331.0,385.0,331.0,392.0,100.0,108.0,54.0,61.0,46.0,47.0
TF_18_0031.c3d,Event4,376.0,438.0,383.0,446.0,107.0,100.0,62.0,63.0,45.0,37.0
TF_18_0031.c3d,Event5,431.0,486.0,439.0,492.0,103.0,94.0,55.0,53.0,48.0,41.0
TF_18_0032.c3d,Event2,281.0,329.0,281.0,339.0,90.0,100.0,48.0,58.0,42.0,42.0
TF_18_0032.c3d,Event3,326.0,378.0,335.0,390.0,99.0,90.0,52.0,55.0,47.0,35.0
TF_18_0032.c3d,Event4,371.0,428.0,381.0,434.0,100.0,91.0,57.0,53.0,43.0,38.0
TF_18_0033.c3d,Event2,286.0,337.0,285.0,348.0,94.0,106.0,51.0,63.0,43.0,43.0
TF_18_0033.c3d,Event3,332.0,389.0,343.0,401.0,102.0,90.0,57.0,58.0,45.0,32.0
TF_18_0033.c3d,Event4,380.0,433.0,391.0,444.0,107.0,92.0,53.0,53.0,54.0,39.0
TF_19_0024.c3d,Event5,625.0,704.0,626.0,706.0,133.0,132.0,79.0,80.0,54.0,52.0
TF_19_0024.c3d,Event6,693.0,774.0,692.0,777.0,126.0,128.0,81.0,85.0,45.0,43.0
TF_19_0025.c3d,Event5,557.0,632.0,559.0,642.0,128.0,128.0,75.0,83.0,53.0,45.0
TF_19_0025.c3d,Event6,619.0,698.0,620.0,707.0,126.0,126.0,79.0,87.0,47.0,39.0
TF_19_0025.c3d,Event7,685.0,759.0,687.0,763.0,117.0,116.0,74.0,76.0,43.0,40.0
TF_19_0026.c3d,Event4,463.0,541.0,466.0,542.0,122.0,122.0,78.0,76.0,44.0,46.0
TF_19_0026.c3d,Event5,523.0,601.0,528.0,607.0,116.0,123.0,78.0,79.0,38.0,44.0
TF_19_0026.c3d,Event6,585.0,664.0,588.0,668.0,123.0,123.0,79.0,80.0,44.0,43.0
TF_20_0036.c3d,Event3,430.0,494.0,432.0,499.0,129.0,116.0,64.0,67.0,65.0,49.0
TF_20_0036.c3d,Event4,485.0,565.0,487.0,572.0,140.0,138.0,80.0,85.0,60.0,53.0
TF_20_0036.c3d,Event5,559.0,635.0,548.0,639.0,124.0,136.0,76.0,91.0,48.0,45.0
TF_20_0037.c3d,Event3,370.0,434.0,373.0,436.0,126.0,126.0,64.0,63.0,62.0,63.0
TF_20_0037.c3d,Event4,423.0,511.0,427.0,518.0,136.0,133.0,88.0,91.0,48.0,42.0
TF_20_0037.c3d,Event5,496.0,568.0,499.0,573.0,117.0,116.0,72.0,74.0,45.0,42.0
TF_20_0038.c3d,Event3,443.0,510.0,447.0,513.0,119.0,118.0,67.0,66.0,52.0,52.0
TF_20_0038.c3d,Event4,498.0,573.0,502.0,578.0,122.0,121.0,75.0,76.0,47.0,45.0
TF_21_0028.c3d,Event4,555.0,629.0,555.0,641.0,132.0,131.0,74.0,86.0,58.0,45.0
TF_21_0028.c3d,Event5,621.0,701.0,614.0,710.0,124.0,134.0,80.0,96.0,44.0,38.0
TF_21_0028.c3d,Event6,687.0,765.0,686.0,768.0,121.0,124.0,78.0,82.0,43.0,42.0
TF_21_0029.c3d,Event4,550.0,645.0,552.0,649.0,137.0,138.0,95.0,97.0,42.0,41.0
TF_21_0029.c3d,Event5,620.0,703.0,611.0,712.0,127.0,139.0,83.0,101.0,44.0,38.0
TF_21_0029.c3d,Event6,687.0,768.0,690.0,780.0,123.0,121.0,81.0,90.0,42.0,31.0
TF_21_0030.c3d,Event5,638.0,648.0,627.0,,112.0,125.0,10.0,,102.0,
TF_21_0030.c3d,Event6,690.0,765.0,692.0,777.0,124.0,126.0,75.0,85.0,49.0,41.0
TF_22_0031.c3d,Event2,331.0,398.0,330.0,395.0,114.0,113.0,67.0,65.0,47.0,48.0
TF_22_0031.c3d,Event3,385.0,452.0,385.0,456.0,120.0,116.0,67.0,71.0,53.0,45.0
TF_22_0031.c3d,Event4,445.0,517.0,443.0,517.0,125.0,125.0,72.0,74.0,53.0,51.0
TF_22_0031.c3d,Event5,505.0,579.0,501.0,589.0,118.0,121.0,74.0,88.0,44.0,33.0
TF_22_0032.c3d,Event4,444.0,514.0,445.0,513.0,117.0,116.0,70.0,68.0,47.0,48.0
