Filename,EventNum,GT ICs,GT FOs,IMU ICs,IMU FOs,GTStrideTime,IMUStrideTime,GTStanceTime,IMUStanceTime,GTSwingTime,IMUSwingTime
TF_09_0017.c3d,Event3,184.0,256.0,186.0,268.0,116.0,116.0,72.0,82.0,44.0,34.0
TF_09_0017.c3d,Event4,243.0,312.0,245.0,317.0,116.0,115.0,69.0,72.0,47.0,43.0
TF_09_0017.c3d,Event5,300.0,370.0,302.0,372.0,116.0,117.0,70.0,70.0,46.0,47.0
TF_09_0017.c3d,Event6,359.0,428.0,360.0,430.0,113.0,115.0,69.0,70.0,44.0,45.0
TF_09_0017.c3d,Event7,416.0,486.0,419.0,487.0,113.0,112.0,70.0,68.0,43.0,44.0
TF_09_0017.c3d,Event8,472.0,,475.0,,,,,,,
TF_09_0017.c3d,Event9,529.0,,531.0,,,,,,,
TF_09_0018.c3d,Event1,156.0,231.0,157.0,231.0,119.0,119.0,75.0,74.0,44.0,45.0
TF_09_0018.c3d,Event2,218.0,288.0,219.0,298.0,113.0,119.0,70.0,79.0,43.0,40.0
TF_09_0018.c3d,Event3,275.0,347.0,276.0,355.0,116.0,115.0,72.0,79.0,44.0,36.0
TF_09_0018.c3d,Event4,331.0,408.0,338.0,418.0,121.0,115.0,77.0,80.0,44.0,35.0
TF_09_0018.c3d,Event5,391.0,465.0,391.0,467.0,117.0,118.0,74.0,76.0,43.0,42.0
TF_09_0018.c3d,Event6,452.0,526.0,453.0,516.0,116.0,116.0,74.0,63.0,42.0,53.0
TF_09_0018.c3d,Event7,508.0,584.0,509.0,592.0,114.0,121.0,76.0,83.0,38.0,38.0
TF_09_0018.c3d,Event8,568.0,,569.0,,,,,,,
TF_09_0018.c3d,Event9,622.0,,630.0,,,,,,,
TF_09_0019.c3d,Event1,117.0,190.0,116.0,190.0,112.0,112.0,73.0,74.0,39.0,38.0
TF_09_0019.c3d,Event2,177.0,245.0,169.0,242.0,107.0,115.0,68.0,73.0,39.0,42.0
TF_09_0019.c3d,Event3,229.0,300.0,228.0,307.0,115.0,116.0,71.0,79.0,44.0,37.0
TF_09_0019.c3d,Event4,284.0,358.0,284.0,365.0,119.0,119.0,74.0,81.0,45.0,38.0
TF_09_0019.c3d,Event5,344.0,419.0,344.0,427.0,119.0,120.0,75.0,83.0,44.0,37.0
TF_09_0019.c3d,Event6,403.0,475.0,403.0,476.0,116.0,116.0,72.0,73.0,44.0,43.0
TF_09_0019.c3d,Event7,463.0,534.0,464.0,544.0,114.0,113.0,71.0,80.0,43.0,33.0
TF_09_0019.c3d,Event8,519.0,594.0,519.0,599.0,119.0,118.0,75.0,80.0,44.0,38.0
TF_09_0019.c3d,Event9,577.0,,577.0,,,,,,,
TF_09_0019.c3d,Event10,638.0,,637.0,,,,,,,
TF_10_0014.c3d,Event1,71.0,138.0,71.0,144.0,103.0,104.0,67.0,73.0,36.0,31.0
TF_10_0014.c3d,Event2,125.0,189.0,124.0,191.0,104.0,104.0,64.0,67.0,40.0,37.0
TF_10_0014.c3d,Event3,174.0,240.0,175.0,244.0,104.0,103.0,66.0,69.0,38.0,34.0
TF_10_0014.c3d,Event4,229.0,291.0,228.0,295.0,100.0,100.0,62.0,67.0,38.0,33.0
TF_10_0014.c3d,Event5,278.0,340.0,278.0,347.0,102.0,101.0,62.0,69.0,40.0,32.0
TF_10_0014.c3d,Event6,329.0,391.0,328.0,396.0,100.0,101.0,62.0,68.0,38.0,33.0
TF_10_0014.c3d,Event7,380.0,440.0,379.0,442.0,98.0,98.0,60.0,63.0,38.0,35.0
TF_10_0014.c3d,Event8,429.0,491.0,429.0,497.0,99.0,98.0,62.0,68.0,37.0,30.0
TF_10_0014.c3d,Event9,478.0,,477.0,,,,,,,
TF_10_0014.c3d,Event10,528.0,,527.0,,,,,,,
TF_10_0016.c3d,Event1,73.0,138.0,74.0,146.0,104.0,103.0,65.0,72.0,39.0,31.0
TF_10_0016.c3d,Event2,126.0,190.0,126.0,198.0,104.0,103.0,64.0,72.0,40.0,31.0
TF_10_0016.c3d,Event3,177.0,242.0,177.0,246.0,101.0,102.0,65.0,69.0,36.0,33.0
TF_10_0016.c3d,Event4,230.0,291.0,229.0,293.0,99.0,100.0,61.0,64.0,38.0,36.0
TF_10_0016.c3d,Event5,278.0,342.0,279.0,351.0,103.0,102.0,64.0,72.0,39.0,30.0
