Filename,EventNum,GT ICs,GT FOs,IMU ICs,IMU FOs,GTStrideTime,IMUStrideTime,GTStanceTime,IMUStanceTime,GTSwingTime,IMUSwingTime
TF_16_0028.c3d,Event3,346.0,401.0,360.0,392.0,101.0,94.0,55.0,32.0,46.0,62.0
TF_16_0028.c3d,Event4,395.0,458.0,406.0,462.0,109.0,104.0,63.0,56.0,46.0,48.0
TF_16_0028.c3d,Event5,447.0,515.0,454.0,519.0,113.0,111.0,68.0,65.0,45.0,46.0
TF_16_0029.c3d,Event2,284.0,332.0,294.0,331.0,91.0,89.0,48.0,37.0,43.0,52.0
TF_16_0029.c3d,Event3,329.0,382.0,337.0,391.0,102.0,91.0,53.0,54.0,49.0,37.0
TF_16_0029.c3d,Event4,375.0,440.0,383.0,449.0,113.0,111.0,65.0,66.0,48.0,45.0
TF_16_0029.c3d,Event5,431.0,497.0,428.0,500.0,110.0,113.0,66.0,72.0,44.0,41.0
TF_16_0030.c3d,Event3,312.0,373.0,320.0,377.0,106.0,100.0,61.0,57.0,45.0,43.0
TF_16_0030.c3d,Event4,365.0,427.0,369.0,425.0,114.0,111.0,62.0,56.0,52.0,55.0
TF_16_0030.c3d,Event5,418.0,490.0,420.0,495.0,113.0,113.0,72.0,75.0,41.0,38.0
TF_16_0030.c3d,Event6,479.0,544.0,480.0,558.0,107.0,107.0,65.0,78.0,42.0,29.0
TF_17_0027.c3d,Event3,409.0,462.0,403.0,466.0,99.0,103.0,53.0,63.0,46.0,40.0
TF_17_0027.c3d,Event4,455.0,513.0,455.0,,99.0,102.0,58.0,,41.0,
TF_17_0027.c3d,Event5,508.0,567.0,506.0,548.0,101.0,103.0,59.0,42.0,42.0,61.0
TF_17_0027.c3d,Event6,554.0,614.0,557.0,618.0,111.0,105.0,60.0,61.0,51.0,44.0
TF_17_0028.c3d,Event3,399.0,453.0,395.0,460.0,95.0,101.0,54.0,65.0,41.0,36.0
TF_17_0028.c3d,Event4,443.0,502.0,446.0,498.0,97.0,98.0,59.0,52.0,38.0,46.0
TF_17_0028.c3d,Event5,494.0,552.0,496.0,550.0,101.0,98.0,58.0,54.0,43.0,44.0
TF_17_0028.c3d,Event6,540.0,602.0,544.0,605.0,108.0,103.0,62.0,61.0,46.0,42.0
TF_17_0029.c3d,Event2,301.0,360.0,302.0,359.0,96.0,102.0,59.0,57.0,37.0,45.0
TF_17_0029.c3d,Event3,353.0,407.0,353.0,416.0,94.0,103.0,54.0,63.0,40.0,40.0
TF_17_0029.c3d,Event4,397.0,461.0,404.0,,106.0,103.0,64.0,,42.0,
TF_17_0029.c3d,Event5,447.0,515.0,456.0,524.0,109.0,103.0,68.0,68.0,41.0,35.0
TF_17_0029.c3d,Event6,503.0,562.0,507.0,569.0,109.0,105.0,59.0,62.0,50.0,43.0
TF_18_0030.c3d,Event3,399.0,453.0,408.0,,104.0,103.0,54.0,,50.0,
TF_18_0030.c3d,Event4,447.0,509.0,460.0,501.0,110.0,104.0,62.0,41.0,48.0,63.0
TF_18_0030.c3d,Event5,503.0,562.0,511.0,570.0,108.0,107.0,59.0,59.0,49.0,48.0
TF_18_0031.c3d,Event2,283.0,338.0,284.0,343.0,93.0,103.0,55.0,59.0,38.0,44.0
TF_18_0031.c3d,Event3,331.0,385.0,336.0,401.0,100.0,100.0,54.0,65.0,46.0,35.0
TF_18_0031.c3d,Event4,376.0,438.0,387.0,442.0,107.0,100.0,62.0,55.0,45.0,45.0
TF_18_0031.c3d,Event5,431.0,486.0,436.0,490.0,103.0,102.0,55.0,54.0,48.0,48.0
TF_18_0032.c3d,Event2,281.0,329.0,283.0,336.0,90.0,98.0,48.0,53.0,42.0,45.0
TF_18_0032.c3d,Event3,326.0,378.0,332.0,,99.0,96.0,52.0,,47.0,
TF_18_0032.c3d,Event4,371.0,428.0,381.0,420.0,100.0,96.0,57.0,39.0,43.0,57.0
TF_18_0033.c3d,Event2,286.0,337.0,290.0,329.0,94.0,99.0,51.0,39.0,43.0,60.0
TF_18_0033.c3d,Event3,332.0,389.0,340.0,,102.0,97.0,57.0,,45.0,
TF_18_0033.c3d,Event4,380.0,433.0,389.0,425.0,107.0,97.0,53.0,36.0,54.0,61.0
TF_19_0024.c3d,Event5,625.0,704.0,628.0,707.0,133.0,131.0,79.0,79.0,54.0,52.0
TF_19_0024.c3d,Event6,693.0,774.0,691.0,778.0,126.0,130.0,81.0,87.0,45.0,43.0
TF_19_0025.c3d,Event5,557.0,632.0,561.0,637.0,128.0,126.0,75.0,76.0,53.0,50.0
TF_19_0025.c3d,Event6,619.0,698.0,623.0,705.0,126.0,124.0,79.0,82.0,47.0,42.0
TF_19_0025.c3d,Event7,685.0,759.0,687.0,766.0,117.0,120.0,74.0,79.0,43.0,41.0
TF_19_0026.c3d,Event4,463.0,541.0,470.0,545.0,122.0,118.0,78.0,75.0,44.0,43.0
TF_19_0026.c3d,Event5,523.0,601.0,529.0,590.0,116.0,122.0,78.0,61.0,38.0,61.0
TF_19_0026.c3d,Event6,585.0,664.0,588.0,671.0,123.0,124.0,79.0,83.0,44.0,41.0
TF_20_0036.c3d,Event3,430.0,494.0,433.0,491.0,129.0,121.0,64.0,58.0,65.0,63.0
TF_20_0036.c3d,Event4,485.0,565.0,490.0,572.0,140.0,133.0,80.0,82.0,60.0,51.0
