Filename,EventNum,GT ICs,GT FOs,IMU ICs,IMU FOs,GTStrideTime,IMUStrideTime,GTStanceTime,IMUStanceTime,GTSwingTime,IMUSwingTime
TF_07_0015.c3d,Event3,360.0,436.0,361.0,434.0,126.0,121.0,76.0,73.0,50.0,48.0
TF_07_0015.c3d,Event4,422.0,497.0,422.0,501.0,125.0,122.0,75.0,79.0,50.0,43.0
TF_07_0015.c3d,Event5,486.0,559.0,482.0,557.0,120.0,125.0,73.0,75.0,47.0,50.0
TF_07_0015.c3d,Event6,547.0,,544.0,,,,,,,
TF_07_0015.c3d,Event7,606.0,,607.0,,,,,,,
TF_08_0013.c3d,Event1,44.0,111.0,42.0,110.0,107.0,107.0,67.0,68.0,40.0,39.0
TF_08_0013.c3d,Event2,98.0,165.0,95.0,160.0,105.0,106.0,67.0,65.0,38.0,41.0
TF_08_0013.c3d,Event3,151.0,214.0,149.0,215.0,102.0,104.0,63.0,66.0,39.0,38.0
TF_08_0013.c3d,Event4,203.0,266.0,201.0,266.0,103.0,104.0,63.0,65.0,40.0,39.0
TF_08_0013.c3d,Event5,253.0,319.0,253.0,319.0,105.0,105.0,66.0,66.0,39.0,39.0
TF_08_0013.c3d,Event6,306.0,370.0,305.0,366.0,102.0,106.0,64.0,61.0,38.0,45.0
TF_08_0013.c3d,Event7,358.0,421.0,358.0,416.0,103.0,105.0,63.0,58.0,40.0,47.0
TF_08_0013.c3d,Event8,408.0,472.0,411.0,469.0,105.0,103.0,64.0,58.0,41.0,45.0
TF_08_0013.c3d,Event9,461.0,,463.0,,,,,,,
TF_08_0013.c3d,Event10,513.0,,514.0,,,,,,,
TF_08_0014.c3d,Event1,55.0,121.0,54.0,124.0,106.0,109.0,66.0,70.0,40.0,39.0
TF_08_0014.c3d,Event2,109.0,174.0,109.0,175.0,109.0,108.0,65.0,66.0,44.0,42.0
TF_08_0014.c3d,Event3,161.0,227.0,163.0,229.0,107.0,108.0,66.0,66.0,41.0,42.0
TF_08_0014.c3d,Event4,218.0,282.0,217.0,281.0,103.0,106.0,64.0,64.0,39.0,42.0
TF_08_0014.c3d,Event5,268.0,335.0,271.0,336.0,106.0,105.0,67.0,65.0,39.0,40.0
TF_08_0014.c3d,Event6,321.0,388.0,323.0,388.0,110.0,107.0,67.0,65.0,43.0,42.0
TF_08_0014.c3d,Event7,374.0,440.0,376.0,443.0,106.0,108.0,66.0,67.0,40.0,41.0
TF_08_0014.c3d,Event8,431.0,493.0,430.0,496.0,104.0,107.0,62.0,66.0,42.0,41.0
TF_08_0014.c3d,Event9,480.0,,484.0,,,,,,,
TF_08_0014.c3d,Event10,535.0,,537.0,,,,,,,
TF_08_0015.c3d,Event1,46.0,109.0,46.0,113.0,105.0,106.0,63.0,67.0,42.0,39.0
TF_08_0015.c3d,Event2,99.0,164.0,100.0,164.0,107.0,106.0,65.0,64.0,42.0,42.0
TF_08_0015.c3d,Event3,151.0,218.0,152.0,221.0,110.0,108.0,67.0,69.0,43.0,39.0
TF_08_0015.c3d,Event4,206.0,271.0,206.0,280.0,106.0,106.0,65.0,74.0,41.0,32.0
TF_08_0015.c3d,Event5,261.0,324.0,260.0,327.0,103.0,106.0,63.0,67.0,40.0,39.0
TF_08_0015.c3d,Event6,312.0,375.0,312.0,375.0,107.0,108.0,63.0,63.0,44.0,45.0
TF_08_0015.c3d,Event7,364.0,429.0,366.0,431.0,108.0,110.0,65.0,65.0,43.0,45.0
TF_08_0015.c3d,Event8,419.0,481.0,420.0,483.0,105.0,108.0,62.0,63.0,43.0,45.0
TF_08_0015.c3d,Event9,472.0,534.0,476.0,538.0,104.0,103.0,62.0,62.0,42.0,41.0
TF_08_0015.c3d,Event10,524.0,,528.0,,,,,,,
TF_08_0015.c3d,Event11,576.0,,579.0,,,,,,,
TF_09_0017.c3d,Event1,72.0,141.0,73.0,143.0,112.0,114.0,69.0,70.0,43.0,44.0
TF_09_0017.c3d,Event2,128.0,200.0,130.0,208.0,115.0,113.0,72.0,78.0,43.0,35.0
TF_09_0017.c3d,Event3,184.0,256.0,187.0,259.0,116.0,113.0,72.0,72.0,44.0,41.0
TF_09_0017.c3d,Event4,243.0,312.0,243.0,316.0,116.0,116.0,69.0,73.0,47.0,43.0
TF_09_0017.c3d,Event5,300.0,370.0,300.0,372.0,116.0,119.0,70.0,72.0,46.0,47.0
TF_09_0017.c3d,Event6,359.0,428.0,359.0,427.0,113.0,118.0,69.0,68.0,44.0,50.0
TF_09_0017.c3d,Event7,416.0,486.0,419.0,489.0,113.0,115.0,70.0,70.0,43.0,45.0
TF_09_0017.c3d,Event8,472.0,,477.0,,,,,,,
TF_09_0017.c3d,Event9,529.0,,534.0,,,,,,,
TF_09_0018.c3d,Event1,156.0,231.0,156.0,238.0,119.0,122.0,75.0,82.0,44.0,40.0
TF_09_0018.c3d,Event2,218.0,288.0,216.0,290.0,113.0,120.0,70.0,74.0,43.0,46.0
TF_09_0018.c3d,Event3,275.0,347.0,278.0,347.0,116.0,116.0,72.0,69.0,44.0,47.0
TF_09_0018.c3d,Event4,331.0,408.0,336.0,413.0,121.0,118.0,77.0,77.0,44.0,41.0
TF_09_0018.c3d,Event5,391.0,465.0,394.0,466.0,117.0,116.0,74.0,72.0,43.0,44.0
TF_09_0018.c3d,Event6,452.0,526.0,454.0,531.0,116.0,112.0,74.0,77.0,42.0,35.0
TF_09_0018.c3d,Event7,508.0,584.0,510.0,587.0,114.0,115.0,76.0,77.0,38.0,38.0
TF_09_0018.c3d,Event8,568.0,,566.0,,,,,,,
TF_09_0018.c3d,Event9,622.0,,625.0,,,,,,,
TF_09_0019.c3d,Event1,117.0,190.0,117.0,194.0,112.0,114.0,73.0,77.0,39.0,37.0
